Sesjon;Gruppe;InnstKode;Nummer;gmlord;emneord;Filnavn
2017-2018;S;S;394;FORSVAR;FORSVAR;inns-201718-394S.xml
2017-2018;S;S;394;UTENRIKSSAKER;UTENRIKSSAKER;inns-201718-394S.xml
2017-2018;S;S;395;FORSVARSMATERIELL;FORSVARSMATERIELL;inns-201718-395S.xml
2017-2018;S;S;395;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201718-395S.xml
2017-2018;S;S;395;UTENRIKSSAKER;UTENRIKSSAKER;inns-201718-395S.xml
2017-2018;S;S;396;SYSSELSETTING;SYSSELSETTING;inns-201718-396S.xml
2017-2018;S;S;396;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201718-396S.xml
2017-2018;S;S;396;SKATTEFRADRAG;SKATTEFRADRAG;inns-201718-396S.xml
2017-2018;S;S;396;TRYGDER;TRYGDER;inns-201718-396S.xml
2017-2018;S;S;397;STATSFORVALTNING;STATSFORVALTNING;inns-201718-397S.xml
2017-2018;S;S;397;STATSBUDSJETTET;STATSBUDSJETTET;inns-201718-397S.xml
2017-2018;S;S;398;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;inns-201718-398S.xml
2017-2018;S;S;398;SKATTER;SKATTER;inns-201718-398S.xml
2017-2018;S;S;398;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201718-398S.xml
2017-2018;S;S;400;AVGIFTER;AVGIFTER;inns-201718-400S.xml
2017-2018;S;S;400;STATSBUDSJETTET;STATSBUDSJETTET;inns-201718-400S.xml
2017-2018;S;S;400;FOLKEHELSE;FOLKEHELSE;inns-201718-400S.xml
2017-2018;S;S;400;RUSMIDLER;RUSMIDLER;inns-201718-400S.xml
2017-2018;S;S;401;FORURENSNING;FORURENSNING;inns-201718-401S.xml
2017-2018;S;S;401;MILJØVERN;MILJØVERN;inns-201718-401S.xml
2017-2018;S;S;401;INDUSTRI;INDUSTRI;inns-201718-401S.xml
2017-2018;S;S;402;FORURENSNING;FORURENSNING;inns-201718-402S.xml
2017-2018;S;S;402;INDUSTRI;INDUSTRI;inns-201718-402S.xml
2017-2018;S;S;403;REINDRIFT;REINDRIFT;inns-201718-403S.xml
2017-2018;S;S;404;LANDBRUK;LANDBRUK;inns-201718-404S.xml
2017-2018;S;S;404;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;inns-201718-404S.xml
2017-2018;S;S;404;JORDBRUK;JORDBRUK;inns-201718-404S.xml
2017-2018;S;S;404;HUSDYR;HUSDYR;inns-201718-404S.xml
2017-2018;S;S;405;HELSEPERSONELL;HELSEPERSONELL;inns-201718-405S.xml
2017-2018;S;S;405;TRYGDER;TRYGDER;inns-201718-405S.xml
2017-2018;S;S;406;RIKSREVISJONEN;RIKSREVISJONEN;inns-201718-406S.xml
2017-2018;S;S;406;STORTINGET;STORTINGET;inns-201718-406S.xml
2017-2018;S;S;406;STORTINGETS FORRETNINGSORDEN;STORTINGETS FORRETNINGSORDEN;inns-201718-406S.xml
2017-2018;S;S;407;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-201718-407S.xml
2017-2018;S;S;407;ARBEIDSVILKÅR;ARBEIDSVILKÅR;inns-201718-407S.xml
2017-2018;S;S;407;LØNN OG INNTEKT;LØNN OG INNTEKT;inns-201718-407S.xml
2017-2018;S;S;408;SAMER;SAMER;inns-201718-408S.xml
2017-2018;S;S;408;MENNESKERETTIGHETER;MENNESKERETTIGHETER;inns-201718-408S.xml
2017-2018;S;S;408;STORTINGET;STORTINGET;inns-201718-408S.xml
2017-2018;S;S;409;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-201718-409S.xml
2017-2018;S;S;409;VEGTRAFIKK;VEGTRAFIKK;inns-201718-409S.xml
2017-2018;S;S       ;410;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-201718-410S.xml
2017-2018;S;S       ;410;STORTINGETS FORRETNINGSORDEN;STORTINGETS FORRETNINGSORDEN;inns-201718-410S.xml
2017-2018;S;S;411;REGJERINGEN;REGJERINGEN;inns-201718-411S.xml
2017-2018;S;S;411;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-201718-411S.xml
2017-2018;S;S;411;LØNN OG INNTEKT;LØNN OG INNTEKT;inns-201718-411S.xml
2017-2018;S;S;412;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-201718-412S.xml
2017-2018;S;S;412;UTENRIKSSAKER;UTENRIKSSAKER;inns-201718-412S.xml
2018-2019;L;L;4;FORSIKRING;FORSIKRING;inns-201819-004L.xml
2018-2019;L;L;4;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;inns-201819-004L.xml
2018-2019;L;L;4;SKATTER;SKATTER;inns-201819-004L.xml
2018-2019;L;L;4;AVGIFTER;AVGIFTER;inns-201819-004L.xml
2018-2019;L;L;4;TOLL;TOLL;inns-201819-004L.xml
2018-2019;L;L;4;FINANSER;FINANSER;inns-201819-004L.xml
2018-2019;L;L;22;FORSIKRING;FORSIKRING;inns-201819-022L.xml
2018-2019;L;L;22;FINANSER;FINANSER;inns-201819-022L.xml
2018-2019;L;L;23;SKATTER;SKATTER;inns-201819-023L.xml
2018-2019;L;L;23;SJØFART;SJØFART;inns-201819-023L.xml
2018-2019;L;L;25;PERSONVERN;PERSONVERN;inns-201819-025L.xml
2018-2019;L;L;25;FORBRUKERSAKER;FORBRUKERSAKER;inns-201819-025L.xml
2018-2019;L;L;25;EU/EØS;EU/EØS;inns-201819-025L.xml
2018-2019;L;L;25;FINANSER;FINANSER;inns-201819-025L.xml
2018-2019;L;L;27;SIVILRETT;SIVILRETT;inns-201819-027L.xml
2018-2019;L;L;29;HELSEVESEN;HELSEVESEN;inns-201819-029L.xml
2018-2019;L;L;29;HELSEINSTITUSJONER;HELSEINSTITUSJONER;inns-201819-029L.xml
2018-2019;L;L;29;SYKEHUS;SYKEHUS;inns-201819-029L.xml
2018-2019;L;L;34;NATURVERN;NATURVERN;inns-201819-034L.xml
2018-2019;L;L;34;EU/EØS;EU/EØS;inns-201819-034L.xml
2018-2019;L;L;35;RETTSVESEN;RETTSVESEN;inns-201819-035L.xml
2018-2019;L;L;35;PERSONVERN;PERSONVERN;inns-201819-035L.xml
2018-2019;L;L;36;INNVANDRERE;INNVANDRERE;inns-201819-036L.xml
2018-2019;L;L;42;FORURENSNING;FORURENSNING;inns-201819-042L.xml
2018-2019;L;L;42;VEGTRAFIKK;VEGTRAFIKK;inns-201819-042L.xml
2018-2019;L;L;42;EU/EØS;EU/EØS;inns-201819-042L.xml
2018-2019;L;L;44;FAMILIE;FAMILIE;inns-201819-044L.xml
2018-2019;L;L;44;TRYGDER;TRYGDER;inns-201819-044L.xml
2018-2019;L;L;54;REGJERINGEN;REGJERINGEN;inns-201819-054L.xml
2018-2019;L;L;67;FYLKER;FYLKER;inns-201819-067L.xml
2018-2019;L;L;67;KULTURVERN;KULTURVERN;inns-201819-067L.xml
2018-2019;L;L;70;NÆRINGSLIV;NÆRINGSLIV;inns-201819-070L.xml
2018-2019;L;L;70;FINANSER;FINANSER;inns-201819-070L.xml
2018-2019;L;L;70;AKSJER;AKSJER;inns-201819-070L.xml
2018-2019;L;L;72;INNVANDRERE;INNVANDRERE;inns-201819-072L.xml
2018-2019;L;L;72;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-072L.xml
2018-2019;L;L;73;VEGTRAFIKK;VEGTRAFIKK;inns-201819-073L.xml
2018-2019;L;L;74;STATSFORVALTNING;STATSFORVALTNING;inns-201819-074L.xml
2018-2019;L;L;75;FORURENSNING;FORURENSNING;inns-201819-075L.xml
2018-2019;L;L;75;SJØFART;SJØFART;inns-201819-075L.xml
2018-2019;L;L;80;ARBEIDSLIV;ARBEIDSLIV;inns-201819-080L.xml
2018-2019;L;L;80;PERSONVERN;PERSONVERN;inns-201819-080L.xml
2018-2019;L;L;80;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-080L.xml
2018-2019;L;L;83;KULTUR;KULTUR;inns-201819-083L.xml
2018-2019;L;L;83;KUNST;KUNST;inns-201819-083L.xml
2018-2019;L;L;83;KRINGKASTING;KRINGKASTING;inns-201819-083L.xml
2018-2019;L;L;83;EU/EØS;EU/EØS;inns-201819-083L.xml
2018-2019;L;L;93;SYSSELSETTING;SYSSELSETTING;inns-201819-093L.xml
2018-2019;L;L;93;TRYGDER;TRYGDER;inns-201819-093L.xml
2018-2019;L;L;94;FOLKEHELSE;FOLKEHELSE;inns-201819-094L.xml
2018-2019;L;L;94;RUSMIDLER;RUSMIDLER;inns-201819-094L.xml
2018-2019;L;L;105;RETTSVESEN;RETTSVESEN;inns-201819-105L.xml
2018-2019;L;L;105;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-105L.xml
2018-2019;L;L;115;HELSEPERSONELL;HELSEPERSONELL;inns-201819-115L.xml
2018-2019;L;L;115;LØNN OG INNTEKT;LØNN OG INNTEKT;inns-201819-115L.xml
2018-2019;L;L;123;VALG;VALG;inns-201819-123L.xml
2018-2019;L;L;123;FYLKER;FYLKER;inns-201819-123L.xml
2018-2019;L;L;123;KOMMUNER;KOMMUNER;inns-201819-123L.xml
2018-2019;L;L;123;LOKALFORVALTNING;LOKALFORVALTNING;inns-201819-123L.xml
2018-2019;L;L;143;RETTSVESEN;RETTSVESEN;inns-201819-143L.xml
2018-2019;L;L;143;NÆRINGSLIV;NÆRINGSLIV;inns-201819-143L.xml
2018-2019;L;L;143;FINANSER;FINANSER;inns-201819-143L.xml
2018-2019;L;L;150;NATURVERN;NATURVERN;inns-201819-150L.xml
2018-2019;L;L;150;OLJE OG GASS;OLJE OG GASS;inns-201819-150L.xml
2018-2019;L;L;150;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-201819-150L.xml
2018-2019;L;L;150;BERGVERK;BERGVERK;inns-201819-150L.xml
2018-2019;L;L;157;TRYGDER;TRYGDER;inns-201819-157L.xml
2018-2019;L;L;159;KOMMUNER;KOMMUNER;inns-201819-159L.xml
2018-2019;L;L;159;NATURSKADER;NATURSKADER;inns-201819-159L.xml
2018-2019;L;L;159;BYGNINGSVESEN;BYGNINGSVESEN;inns-201819-159L.xml
2018-2019;L;L;166;BANKER;BANKER;inns-201819-166L.xml
2018-2019;L;L;166;EU/EØS;EU/EØS;inns-201819-166L.xml
2018-2019;L;L;166;FINANSER;FINANSER;inns-201819-166L.xml
2018-2019;L;L;166;AKSJER;AKSJER;inns-201819-166L.xml
2018-2019;L;L;169;NATURVERN;NATURVERN;inns-201819-169L.xml
2018-2019;L;L;178;VEGTRAFIKK;VEGTRAFIKK;inns-201819-178L.xml
2018-2019;L;L;181;HELSEVESEN;HELSEVESEN;inns-201819-181L.xml
2018-2019;L;L;181;HELSEPERSONELL;HELSEPERSONELL;inns-201819-181L.xml
2018-2019;L;L;182;UTENRIKSSAKER;UTENRIKSSAKER;inns-201819-182L.xml
2018-2019;L;L;182;EU/EØS;EU/EØS;inns-201819-182L.xml
2018-2019;L;L;185;ARBEIDSVILKÅR;ARBEIDSVILKÅR;inns-201819-185L.xml
2018-2019;L;L;187;TRYGDER;TRYGDER;inns-201819-187L.xml
2018-2019;L;L;191;PERSONVERN;PERSONVERN;inns-201819-191L.xml
2018-2019;L;L;191;SJØFART;SJØFART;inns-201819-191L.xml
2018-2019;L;L;194;REINDRIFT;REINDRIFT;inns-201819-194L.xml
2018-2019;L;L;195;UTENRIKSSAKER;UTENRIKSSAKER;inns-201819-195L.xml
2018-2019;L;L;195;EU/EØS;EU/EØS;inns-201819-195L.xml
2018-2019;L;L;198;VAREHANDEL;VAREHANDEL;inns-201819-198L.xml
2018-2019;L;L;198;NÆRINGSLIV;NÆRINGSLIV;inns-201819-198L.xml
2018-2019;L;L;198;EU/EØS;EU/EØS;inns-201819-198L.xml
2018-2019;L;L;211;KOMMUNER;KOMMUNER;inns-201819-211L.xml
2018-2019;L;L;211;SVALBARD;SVALBARD;inns-201819-211L.xml
2018-2019;L;L;215;BOLIGSAKER;BOLIGSAKER;inns-201819-215L.xml
2018-2019;L;L;224;TRYGDER;TRYGDER;inns-201819-224L.xml
2018-2019;L;L;228;FORURENSNING;FORURENSNING;inns-201819-228L.xml
2018-2019;L;L;228;JORDBRUK;JORDBRUK;inns-201819-228L.xml
2018-2019;L;L;234;DOMSTOLER;DOMSTOLER;inns-201819-234L.xml
2018-2019;L;L;234;STRAFFERETT;STRAFFERETT;inns-201819-234L.xml
2018-2019;L;L;234;FN;FN;inns-201819-234L.xml
2018-2019;L;L;243;SAMFUNNSSIKKERHET;SAMFUNNSSIKKERHET;inns-201819-243L.xml
2018-2019;L;L;250;ARBEIDSVILKÅR;ARBEIDSVILKÅR;inns-201819-250L.xml
2018-2019;L;L;250;SJØFART;SJØFART;inns-201819-250L.xml
2018-2019;L;L;250;EU/EØS;EU/EØS;inns-201819-250L.xml
2018-2019;L;L;252;SIVILRETT;SIVILRETT;inns-201819-252L.xml
2018-2019;L;L;252;FAMILIE;FAMILIE;inns-201819-252L.xml
2018-2019;L;L;252;BARN;BARN;inns-201819-252L.xml
2018-2019;L;L;253;SAMER;SAMER;inns-201819-253L.xml
2018-2019;L;L;269;SIVILRETT;SIVILRETT;inns-201819-269L.xml
2018-2019;L;L;269;NÆRINGSLIV;NÆRINGSLIV;inns-201819-269L.xml
2018-2019;L;L;270;BOLIGSAKER;BOLIGSAKER;inns-201819-270L.xml
2018-2019;L;L;270;FORBRUKERSAKER;FORBRUKERSAKER;inns-201819-270L.xml
2018-2019;L;L;278;TRYGDER;TRYGDER;inns-201819-278L.xml
2018-2019;L;L;294;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-201819-294L.xml
2018-2019;L;L;294;NORDISK SAMARBEID;NORDISK SAMARBEID;inns-201819-294L.xml
2018-2019;L;L;296;RETTSVESEN;RETTSVESEN;inns-201819-296L.xml
2018-2019;L;L;296;DOMSTOLER;DOMSTOLER;inns-201819-296L.xml
2018-2019;L;L;296;STRAFFERETT;STRAFFERETT;inns-201819-296L.xml
2018-2019;L;L;296;KRIMINALOMSORG;KRIMINALOMSORG;inns-201819-296L.xml
2018-2019;L;L;297;STRAFFERETT;STRAFFERETT;inns-201819-297L.xml
2018-2019;L;L;297;LUFTFART;LUFTFART;inns-201819-297L.xml
2018-2019;L;L;297;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-297L.xml
2018-2019;L;L;297;FN;FN;inns-201819-297L.xml
2018-2019;L;L;297;EUROPARÅDET;EUROPARÅDET;inns-201819-297L.xml
2018-2019;L;L;297;INTERNASJONAL RETT;INTERNASJONAL RETT;inns-201819-297L.xml
2018-2019;L;L;298;SKOLER;SKOLER;inns-201819-298L.xml
2018-2019;L;L;298;PRIVATSKOLER;PRIVATSKOLER;inns-201819-298L.xml
2018-2019;L;L;298;VOKSENOPPLÆRING;VOKSENOPPLÆRING;inns-201819-298L.xml
2018-2019;L;L;299;FAGSKOLER;FAGSKOLER;inns-201819-299L.xml
2018-2019;L;L;299;UTDANNING;UTDANNING;inns-201819-299L.xml
2018-2019;L;L;299;UNIVERSITETER;UNIVERSITETER;inns-201819-299L.xml
2018-2019;L;L;299;HØGSKOLER;HØGSKOLER;inns-201819-299L.xml
2018-2019;L;L;300;FYLKER;FYLKER;inns-201819-300L.xml
2018-2019;L;L;300;VEGTRAFIKK;VEGTRAFIKK;inns-201819-300L.xml
2018-2019;L;L;301;FORURENSNING;FORURENSNING;inns-201819-301L.xml
2018-2019;L;L;301;KOMMUNER;KOMMUNER;inns-201819-301L.xml
2018-2019;L;L;301;SJØFART;SJØFART;inns-201819-301L.xml
2018-2019;L;L;301;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-201819-301L.xml
2018-2019;L;L;301;HAVNER;HAVNER;inns-201819-301L.xml
2018-2019;L;L;302;POST;POST;inns-201819-302L.xml
2018-2019;L;L;303;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-201819-303L.xml
2018-2019;L;L;303;FORBRUKERSAKER;FORBRUKERSAKER;inns-201819-303L.xml
2018-2019;L;L;303;KOMMUNIKASJONSTEKNOLOGI;KOMMUNIKASJONSTEKNOLOGI;inns-201819-303L.xml
2018-2019;L;L;305;DOMSTOLER;DOMSTOLER;inns-201819-305L.xml
2018-2019;L;L;307;INNVANDRERE;INNVANDRERE;inns-201819-307L.xml
2018-2019;L;L;312;FYLKER;FYLKER;inns-201819-312L.xml
2018-2019;L;L;312;VEGVESEN;VEGVESEN;inns-201819-312L.xml
2018-2019;L;L;313;SAMFERDSEL;SAMFERDSEL;inns-201819-313L.xml
2018-2019;L;L;313;VEGTRAFIKK;VEGTRAFIKK;inns-201819-313L.xml
2018-2019;L;L;314;REGJERINGEN;REGJERINGEN;inns-201819-314L.xml
2018-2019;L;L;314;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-201819-314L.xml
2018-2019;L;L;314;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;inns-201819-314L.xml
2018-2019;L;L;314;TRYGDER;TRYGDER;inns-201819-314L.xml
2018-2019;L;L;314;STORTINGET;STORTINGET;inns-201819-314L.xml
2018-2019;L;L;315;ARBEIDSVILKÅR;ARBEIDSVILKÅR;inns-201819-315L.xml
2018-2019;L;L;315;ARBEIDSMILJØ;ARBEIDSMILJØ;inns-201819-315L.xml
2018-2019;L;L;318;FAMILIE;FAMILIE;inns-201819-318L.xml
2018-2019;L;L;318;SVANGERSKAP;SVANGERSKAP;inns-201819-318L.xml
2018-2019;L;L;318;TRYGDER;TRYGDER;inns-201819-318L.xml
2018-2019;L;L;320;ELEKTRISITET;ELEKTRISITET;inns-201819-320L.xml
2018-2019;L;L;320;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-320L.xml
2018-2019;L;L;320;SAMFUNNSSIKKERHET;SAMFUNNSSIKKERHET;inns-201819-320L.xml
2018-2019;L;L;322;FORURENSNING;FORURENSNING;inns-201819-322L.xml
2018-2019;L;L;322;NATURVERN;NATURVERN;inns-201819-322L.xml
2018-2019;L;L;322;MILJØVERN;MILJØVERN;inns-201819-322L.xml
2018-2019;L;L;322;SVALBARD;SVALBARD;inns-201819-322L.xml
2018-2019;L;L;325;RETTSVESEN;RETTSVESEN;inns-201819-325L.xml
2018-2019;L;L;325;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-325L.xml
2018-2019;L;L;326;BARNEVERN;BARNEVERN;inns-201819-326L.xml
2018-2019;L;L;326;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201819-326L.xml
2018-2019;L;L;328;HELSEVESEN;HELSEVESEN;inns-201819-328L.xml
2018-2019;L;L;328;SYKDOMMER;SYKDOMMER;inns-201819-328L.xml
2018-2019;L;L;328;SAMFUNNSSIKKERHET;SAMFUNNSSIKKERHET;inns-201819-328L.xml
2018-2019;L;L;328;FOLKEHELSE;FOLKEHELSE;inns-201819-328L.xml
2018-2019;L;L;330;HELSEVESEN;HELSEVESEN;inns-201819-330L.xml
2018-2019;L;L;330;TRYGDER;TRYGDER;inns-201819-330L.xml
2018-2019;L;L;331;FYLKER;FYLKER;inns-201819-331L.xml
2018-2019;L;L;331;HELSEVESEN;HELSEVESEN;inns-201819-331L.xml
2018-2019;L;L;332;OMSORGSTJENESTER;OMSORGSTJENESTER;inns-201819-332L.xml
2018-2019;L;L;332;KOMMUNER;KOMMUNER;inns-201819-332L.xml
2018-2019;L;L;332;HELSEVESEN;HELSEVESEN;inns-201819-332L.xml
2018-2019;L;L;332;SYKDOMMER;SYKDOMMER;inns-201819-332L.xml
2018-2019;L;L;333;KOMMUNER;KOMMUNER;inns-201819-333L.xml
2018-2019;L;L;333;KULTURVERN;KULTURVERN;inns-201819-333L.xml
2018-2019;L;L;333;SPRÅK;SPRÅK;inns-201819-333L.xml
2018-2019;L;L;334;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201819-334L.xml
2018-2019;L;L;334;KRINGKASTING;KRINGKASTING;inns-201819-334L.xml
2018-2019;L;L;335;LIKESTILLING;LIKESTILLING;inns-201819-335L.xml
2018-2019;L;L;336;EU/EØS;EU/EØS;inns-201819-336L.xml
2018-2019;L;L;336;FINANSER;FINANSER;inns-201819-336L.xml
2018-2019;L;L;336;AKSJER;AKSJER;inns-201819-336L.xml
2018-2019;L;L;338;STATENS PENSJONSFOND;STATENS PENSJONSFOND;inns-201819-338L.xml
2018-2019;L;L;338;NORGES BANK;NORGES BANK;inns-201819-338L.xml
2018-2019;L;L;342;STATSFORVALTNING;STATSFORVALTNING;inns-201819-342L.xml
2018-2019;L;L;342;EU/EØS;EU/EØS;inns-201819-342L.xml
2018-2019;L;L;348;HUSDYR;HUSDYR;inns-201819-348L.xml
2018-2019;L;L;348;VETERINÆRVESEN;VETERINÆRVESEN;inns-201819-348L.xml
2018-2019;L;L;349;REINDRIFT;REINDRIFT;inns-201819-349L.xml
2018-2019;L;L;350;FORURENSNING;FORURENSNING;inns-201819-350L.xml
2018-2019;L;L;350;NATURVERN;NATURVERN;inns-201819-350L.xml
2018-2019;L;L;350;HAVBRUK;HAVBRUK;inns-201819-350L.xml
2018-2019;L;L;360;KOMMUNER;KOMMUNER;inns-201819-360L.xml
2018-2019;L;L;370;SVANGERSKAP;SVANGERSKAP;inns-201819-370L.xml
2018-2019;L;L;371;FORURENSNING;FORURENSNING;inns-201819-371L.xml
2018-2019;L;L;371;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201819-371L.xml
2018-2019;L;L;371;LUFTFART;LUFTFART;inns-201819-371L.xml
2018-2019;L;L;375;TRYGDER;TRYGDER;inns-201819-375L.xml
2018-2019;L;L;378;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;inns-201819-378L.xml
2018-2019;L;L;378;SKATTER;SKATTER;inns-201819-378L.xml
2018-2019;L;L;378;AVGIFTER;AVGIFTER;inns-201819-378L.xml
2018-2019;L;L;378;MERVERDIAVGIFT;MERVERDIAVGIFT;inns-201819-378L.xml
2018-2019;L;L;378;TOLL;TOLL;inns-201819-378L.xml
2018-2019;L;L;394;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-201819-394L.xml
2018-2019;L;L;394;LØNN OG INNTEKT;LØNN OG INNTEKT;inns-201819-394L.xml
2018-2019;S;S;1;STATSBUDSJETTET;STATSBUDSJETTET;inns-201819-001S.xml
2018-2019;S;S;1;STORTINGET;STORTINGET;inns-201819-001S.xml
2018-2019;S;S;2;STATSLÅN;STATSLÅN;inns-201819-002S.xml
2018-2019;S;S;2;STATSBUDSJETTET;STATSBUDSJETTET;inns-201819-002S.xml
2018-2019;S;S;2;TRYGDER;TRYGDER;inns-201819-002S.xml
2018-2019;S;S;3;SAMFERDSEL;SAMFERDSEL;inns-201819-003S.xml
2018-2019;S;S;3;POST;POST;inns-201819-003S.xml
2018-2019;S;S;3;ENERGI;ENERGI;inns-201819-003S.xml
2018-2019;S;S;3;FISKERIER;FISKERIER;inns-201819-003S.xml
2018-2019;S;S;3;SIVILRETT;SIVILRETT;inns-201819-003S.xml
2018-2019;S;S;3;HANDEL;HANDEL;inns-201819-003S.xml
2018-2019;S;S;3;FORURENSNING;FORURENSNING;inns-201819-003S.xml
2018-2019;S;S;3;NATURVERN;NATURVERN;inns-201819-003S.xml
2018-2019;S;S;3;FORSKNING;FORSKNING;inns-201819-003S.xml
2018-2019;S;S;3;VEGTRAFIKK;VEGTRAFIKK;inns-201819-003S.xml
2018-2019;S;S;3;FORSIKRING;FORSIKRING;inns-201819-003S.xml
2018-2019;S;S;3;SKATTEFRADRAG;SKATTEFRADRAG;inns-201819-003S.xml
2018-2019;S;S;3;SKATTER;SKATTER;inns-201819-003S.xml
2018-2019;S;S;3;HELSEVESEN;HELSEVESEN;inns-201819-003S.xml
2018-2019;S;S;3;KUNST;KUNST;inns-201819-003S.xml
2018-2019;S;S;3;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;inns-201819-003S.xml
2018-2019;S;S;3;ELEKTRISITET;ELEKTRISITET;inns-201819-003S.xml
2018-2019;S;S;3;VASSDRAGSREGULERING;VASSDRAGSREGULERING;inns-201819-003S.xml
2018-2019;S;S;3;OLJE OG GASS;OLJE OG GASS;inns-201819-003S.xml
2018-2019;S;S;3;AVGIFTER;AVGIFTER;inns-201819-003S.xml
2018-2019;S;S;3;MERVERDIAVGIFT;MERVERDIAVGIFT;inns-201819-003S.xml
2018-2019;S;S;3;TOLL;TOLL;inns-201819-003S.xml
2018-2019;S;S;3;BANKER;BANKER;inns-201819-003S.xml
2018-2019;S;S;3;HAVBRUK;HAVBRUK;inns-201819-003S.xml
2018-2019;S;S;3;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201819-003S.xml
2018-2019;S;S;3;LUFTFART;LUFTFART;inns-201819-003S.xml
2018-2019;S;S;3;NÆRINGSLIV;NÆRINGSLIV;inns-201819-003S.xml
2018-2019;S;S;3;BERGVERK;BERGVERK;inns-201819-003S.xml
2018-2019;S;S;3;KULTURVERN;KULTURVERN;inns-201819-003S.xml
2018-2019;S;S;3;JORDBRUK;JORDBRUK;inns-201819-003S.xml
2018-2019;S;S;3;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;inns-201819-003S.xml
2018-2019;S;S;3;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201819-003S.xml
2018-2019;S;S;3;LOTTERI OG SPILL;LOTTERI OG SPILL;inns-201819-003S.xml
2018-2019;S;S;3;SJØFART;SJØFART;inns-201819-003S.xml
2018-2019;S;S;3;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-201819-003S.xml
2018-2019;S;S;3;SVALBARD;SVALBARD;inns-201819-003S.xml
2018-2019;S;S;3;KOMMUNIKASJONSTEKNOLOGI;KOMMUNIKASJONSTEKNOLOGI;inns-201819-003S.xml
2018-2019;S;S;3;LOKALFORVALTNING;LOKALFORVALTNING;inns-201819-003S.xml
2018-2019;S;S;3;STATSBUDSJETTET;STATSBUDSJETTET;inns-201819-003S.xml
2018-2019;S;S;3;TRYGDER;TRYGDER;inns-201819-003S.xml
2018-2019;S;S;3;FINANSER;FINANSER;inns-201819-003S.xml
2018-2019;S;S;3;FOLKEHELSE;FOLKEHELSE;inns-201819-003S.xml
2018-2019;S;S;3;ARBEIDSMILJØ;ARBEIDSMILJØ;inns-201819-003S.xml
2018-2019;S;S;3;RUSMIDLER;RUSMIDLER;inns-201819-003S.xml
2018-2019;S;S;3;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-201819-003S.xml
2018-2019;S;S;3;INDUSTRI;INDUSTRI;inns-201819-003S.xml
2018-2019;S;S;5;STATENS PENSJONSFOND;STATENS PENSJONSFOND;inns-201819-005S.xml
2018-2019;S;S;5;ENERGI;ENERGI;inns-201819-005S.xml
2018-2019;S;S;5;RETTSVESEN;RETTSVESEN;inns-201819-005S.xml
2018-2019;S;S;5;FORURENSNING;FORURENSNING;inns-201819-005S.xml
2018-2019;S;S;5;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201819-005S.xml
2018-2019;S;S;5;STUDIEFINANSIERING;STUDIEFINANSIERING;inns-201819-005S.xml
2018-2019;S;S;5;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-201819-005S.xml
